  0 -1.00000000000000000000000000000000000E+0001 +1.00000000000000000000000000000000000E+0000 +4.53999297624848515355915155605506104E-0005
  1 -1.00000000000000000000000000000000000E+0001 -9.00000000000000000000000000000000000E+0000 +4.53999297624848515355915155605506104E-0005
  2 -1.00000000000000000000000000000000000E+0001 +4.10000000000000000000000000000000000E+0001 +4.53999297624848515355915155605506104E-0005
  3 -1.00000000000000000000000000000000000E+0001 -1.25666666666666666666666666666666646E+0002 +4.53999297624848515355915155605506104E-0005
  4 -1.00000000000000000000000000000000000E+0001 +2.90999999999999999999999999999999951E+0002 +4.53999297624848515355915155605506104E-0005
  5 -1.00000000000000000000000000000000000E+0001 -5.42333333333333333333333333333333268E+0002 +4.53999297624848515355915155605506104E-0005
  6 -1.00000000000000000000000000000000000E+0001 +8.46555555555555555555555555555555643E+0002 +4.53999297624848515355915155605506104E-0005
  7 -1.00000000000000000000000000000000000E+0001 -1.13757142857142857142857142857142866E+0003 +4.53999297624848515355915155605506104E-0005
  8 -1.00000000000000000000000000000000000E+0001 +1.34258730158730158730158730158730127E+0003 +4.53999297624848515355915155605506104E-0005
  9 -1.00000000000000000000000000000000000E+0001 -1.41314462081128747795414462081128767E+0003 +4.53999297624848515355915155605506104E-0005
 10 -1.00000000000000000000000000000000000E+0001 +1.34258730158730158730158730158730127E+0003 +4.53999297624848515355915155605506104E-0005
 11 -1.00000000000000000000000000000000000E+0001 -1.16262353695687029020362353695687003E+0003 +4.53999297624848515355915155605506104E-0005
 12 -1.00000000000000000000000000000000000E+0001 +9.25052161829939607717385495163273283E+0002 +4.53999297624848515355915155605506104E-0005
 13 -1.00000000000000000000000000000000000E+0001 -6.80852221852221852221852221852221411E+0002 +4.53999297624848515355915155605506104E-0005
 14 -1.00000000000000000000000000000000000E+0001 +4.66222337920750619163317576015989000E+0002 +4.53999297624848515355915155605506104E-0005
 15 -1.00000000000000000000000000000000000E+0001 -2.98494035261231028426795622562818318E+0002 +4.53999297624848515355915155605506104E-0005
 16 -1.00000000000000000000000000000000000E+0001 +1.79453697977507501317025126548936521E+0002 +4.53999297624848515355915155605506104E-0005
 17 -1.00000000000000000000000000000000000E+0001 -1.01692027457044575002869431752095678E+0002 +4.53999297624848515355915155605506104E-0005
 18 -1.00000000000000000000000000000000000E+0001 +5.45000422288176896192942117484777713E+0001 +4.53999297624848515355915155605506104E-0005
 19 -1.00000000000000000000000000000000000E+0001 -2.77063102374256075502656006202454834E+0001 +4.53999297624848515355915155605506104E-0005
 20 -1.00000000000000000000000000000000000E+0001 +1.33968659956960410345143055641162934E+0001 +4.53999297624848515355915155605506104E-0005
 21 -1.00000000000000000000000000000000000E+0001 -6.17607506769522019633326880938906697E+0000 +4.53999297624848515355915155605506104E-0005
 22 -1.00000000000000000000000000000000000E+0001 +2.72071632475535309041562863311323607E+0000 +4.53999297624848515355915155605506104E-0005
 23 -1.00000000000000000000000000000000000E+0001 -1.14745384587533094730128329840923182E+0000 +4.53999297624848515355915155605506104E-0005
